rs11136000,rs1532278,rs2279590,rs569214,rs7341557,rs9331888,rs9331896,rs157580,rs157582,rs2075650,rs375972689,rs394819,rs405509,rs429358,rs439401,rs4420638,rs4803766,rs519113,rs56131196,rs584007,rs59007384,rs6859,rs71352238,rs7254776,rs7412,rs769449,rs769452,rs190982,rs3850651,rs6882046,rs10109834,rs2271920,rs28834970,rs10948363,rs9349407,rs9395288,rs2154481,rs4817090,rs75932628,rs9381040,rs9394766,rs10792830,rs10792832,rs17817600,rs3851179,rs471470,rs536841,rs561655,rs7113976,rs3818361,rs679515,rs10194375,rs1060743,rs12989701,rs13025765,rs17014873,rs4663099,rs4663105,rs6733839,rs744373,rs7561528,rs115550680,rs3764650,rs3795065,rs11218343,rs1562990,rs1582763,rs4938933,rs7108879,rs610932,rs7232,rs983392,rs3826656,rs3852865,rs3865444,rs1059768,rs6014724,rs7274581,rs11767557,rs11771145,rs12703526,rs7810606,rs2858331,rs6931277,rs9271192,rs35349669,rs6741388,rs17125944,rs1890078,rs165932,rs661,rs63749824,rs63750215,rs28936379,rs63750110,rs63750666,rs63750197,rs6759,rs1046240,rs1295645
-0.006014654,-0.09185918,-0.048397817,0.07828867,-0.06717726,0.01042418,-0.11064355,0.056592245,0.004859964,-0.08598849,-0.06816602,-0.08028098,0.02456575,0.067206964,-0.059579644,-0.057665654,-0.07022961,0.016189147,-0.014595876,0.068844736,-0.058960035,-0.054289367,0.058859877,-0.040534597,-0.026290454,0.06364159,-0.10287593,0.08382115,-0.06397539,-0.050415374,0.006007194,0.026348421,0.0271433,-0.13068192,0.06817914,0.081966214,0.076693,0.033137195,0.032906827,-0.050848346,-0.082262844,-0.085237764,0.022247568,-0.116053164,-0.07421786,0.055174492,-0.031530444,-0.0632781,0.07717563,-0.06922137,-0.0836523,0.063252494,0.0493704,-0.003609158,-0.055793054,-0.07952638,0.04338339,0.06517126,-0.033295717,-0.025725212,-0.07466021,-0.07196887,-0.04149896,-0.032144457,-0.08463243,-0.005074836,0.0761473,-0.065705046,0.026654461,-0.047395524,0.06278918,-0.061920784,0.07200544,0.044694487,-0.09107368,-0.087270394,0.104538605,0.084789574,-0.07796113,-0.020379663,-0.080071904,-0.010056665,0.07621763,0.03890285,-0.0981175,-0.03442785,-0.11557842,0.01534339,-0.01866515,0.11116145,-0.081333816,-0.003496662,-0.07303129,-0.10661655,0.04874631,-0.042965963,-0.07713967,-0.057275612,0.080583915,-0.045907322
-0.078244306,-0.07238066,0.034647588,0.022236194,-0.016736185,-0.058346063,-0.05766131,0.013488553,-0.09897093,0.105940744,0.02254685,0.010423783,-0.08185466,-0.015762262,0.084359184,0.08974505,0.060231645,0.039806116,-0.024524761,-0.079444535,0.05565892,-0.070524715,0.02259519,-0.03801964,0.089927495,0.05574176,0.04026585,-0.07557343,0.042233873,-0.023876227,0.060466457,0.05215372,0.052303556,0.07107068,-0.04130737,0.03629937,-0.03659297,-0.08136798,-0.005118958,0.0378531,-0.03099878,-0.026005404,-0.026017966,0.03590703,0.06414061,-0.053327043,-0.109634236,-0.074749105,0.045471236,-0.008990591,-0.087678015,-0.059825927,0.12435896,0.08356624,-0.012118892,-0.010446124,-0.016491624,-0.112667866,0.09248461,0.009272525,0.014219089,-0.03721134,-0.014704146,0.006020243,0.03443185,-0.007527214,0.047770288,-0.092738196,-0.064847074,-0.0225558,-0.07848501,0.05596879,-0.033748068,-0.08644992,0.08216335,0.023173083,-0.009223849,-0.04846389,-0.05648976,-0.039849214,0.013590819,0.06991975,0.08395458,-0.053567387,-0.021020656,-0.058058903,0.08619528,0.08210713,0.04252392,-0.028780274,0.028041517,0.097114936,-0.08520551,-0.03709032,-0.011924611,0.035531383,0.04991072,-0.076443516,-0.04511382,0.109835975
-0.00784521,-0.000632235,-0.08730001,-0.03502885,-0.052931115,-0.000593582,-0.014796065,0.08886789,0.046179064,0.08793718,0.024095455,0.0620521,0.031446055,-0.09493164,0.03301287,0.000432332,-0.1113127,0.062746786,-0.014798241,0.07643549,0.04169952,0.086109735,-0.041990563,0.078276455,-0.06863492,-0.099191725,-0.05338513,-0.09395688,0.01117739,0.01918094,-0.08760669,-0.013872012,-0.078457125,-0.0625463,0.04652786,0.05306587,-0.079256006,-0.07973368,0.0764611,0.023108268,-0.047424637,0.08700467,0.041886,-0.09488115,0.045975845,0.111303955,-0.07511179,0.031420965,-0.009361914,0.08359967,0.05838085,-0.04685252,0.1008822,-0.070775166,-0.032222997,0.04591298,-0.006655601,-0.07085404,0.02085449,-0.056062024,-0.10393787,-0.008270604,-0.00340779,-0.047653437,0.01817891,0.09143935,0.09275465,-0.01579762,-0.019431978,0.07898454,0.06328348,-0.09497846,-0.025222821,0.048219316,0.07225294,0.08327265,0.009667217,0.07315139,-0.033882298,0.001390361,-0.046833806,-0.024567822,0.06802075,-0.055257283,0.032934263,-0.11624992,-0.010486686,0.029007904,-0.04853336,-0.0866027,0.07540482,0.0034641,0.004631959,-0.040366422,-0.080465674,0.026869427,-0.043263037,0.0448491,0.019327777,-0.006825968
0.026413402,-0.11243747,0.07703663,-0.09663125,-0.0822524,0.055990465,0.04518331,-0.042311072,-0.09848199,0.07641053,0.022183232,-0.066785455,-0.06130694,-0.04082886,-0.028065555,0.01885615,-0.052542645,0.0851883,-0.032399338,0.055077568,-0.07388776,-0.041327536,0.016306514,-0.020601658,0.034688335,-0.08486629,-0.05870524,-0.018765924,0.078658976,-0.06518837,-0.060848217,0.021848738,0.042790044,0.001108218,-0.017653717,-0.11640227,-0.03825812,0.012804743,0.006952589,0.03147576,0.011706664,0.093268275,-0.029209865,-0.013935419,0.034758378,0.06653794,-0.001141094,-0.064906195,0.014866752,-0.07077527,-0.041881267,-0.086252235,0.053666703,-0.05009522,-0.028585767,0.017322635,-0.047241114,-0.016198762,-0.08618033,-0.07770727,-0.10190155,0.07197437,-0.08840427,-0.10779263,-0.006140544,-0.06454695,0.001384991,-0.11209846,-0.000793027,0.01720788,-0.11140853,-0.068193085,-0.035920724,0.005094242,0.06410877,-0.0665864,0.041750416,-0.098361254,-0.10766898,-0.025566468,-0.040724076,0.015515678,0.064414695,0.028878402,-0.10381921,-0.045436796,0.01785212,0.029460652,-0.011521036,-0.080050685,0.025382109,0.07237639,0.041047078,0.053688813,-0.12545659,-0.05071682,-0.055534173,0.009816931,-0.040562313,-0.022531195
0.08602679,-0.08086532,-0.07973827,0.012783459,-0.042380605,-0.07884517,0.012073913,0.050575417,0.107476234,-0.015949754,0.013196033,-0.084882,-0.040866025,0.007528708,0.083292454,-0.06275705,-0.06285312,-0.08889433,0.10212185,-0.06310386,0.03208158,0.068327405,-0.017935751,0.055096265,0.10750357,0.03232782,0.09970548,-0.015259334,-0.031109376,0.043585725,-0.018883703,-0.06361305,0.038056783,-0.06602999,-1.14E-05,-0.02681671,0.056632586,0.047599655,0.009300237,-0.04836988,0.005031721,-0.06117,0.09530472,-0.064747125,-0.030865327,-0.034481257,0.08109552,-0.049915027,0.047584593,-0.085401885,0.036037955,-0.082753435,0.036778267,0.033067677,-0.044607077,0.017418655,0.058692474,-0.05746802,0.056104265,-0.0803277,-0.06815601,0.08823839,-0.04467425,-0.02414347,0.007721116,0.030188551,-0.044354007,-0.012325602,0.07502179,0.053096898,-0.030285267,-0.002347645,-0.03206575,-0.056882545,0.0702345,0.014035753,-0.055564348,0.08882604,0.048698854,0.052516997,-0.03330997,-0.022657624,0.06141915,-0.0659148,-0.062044643,0.08260867,-0.04091226,0.018988062,-0.08849255,0.11025356,-0.011635567,-0.076482974,0.06774089,-0.020306243,-0.022737978,0.05916929,-0.04667577,0.025350552,-0.06457694,0.028663289
-0.066911004,-0.009324607,0.03725048,-0.040043965,-0.02807717,-0.04515131,-0.07147508,0.017506545,0.04031999,0.065547995,0.042291768,0.0933647,-0.0764254,-0.08910723,-0.055349767,-0.075505674,-0.016014412,0.030345537,-0.07924573,0.011805194,-0.08840554,-0.06596565,0.019374674,0.069845825,0.065266065,0.12975952,0.07796842,-0.04865314,-0.09248162,0.024700142,-0.058586355,-0.024492016,-0.04260503,0.056929093,-0.0350929,-0.076841325,0.008746203,0.09683889,0.06775951,-0.0754611,-0.08184588,-0.046091255,-0.116722636,-0.008260233,0.08092549,0.060809124,0.009957366,-0.06666222,0.119870536,0.07352082,-0.035549458,0.04634123,-0.06976555,0.007991033,-0.0471536,0.06335561,0.064114116,-0.07823257,-0.027992995,0.044555128,0.067720905,-0.015596934,0.05320019,0.01791825,-0.09567078,-0.086058065,-0.102054305,0.026955575,0.012153636,0.011988882,-0.035410084,0.06862513,-0.037563022,-0.03189991,0.020811336,-0.09691434,-0.03429506,-0.06897612,-0.091499664,-0.05054331,0.003644593,0.05047093,0.00684966,-0.06409531,-0.07817825,-0.037312184,0.04806658,0.1019817,0.06672079,-0.053863097,-0.039714262,-0.07950378,-0.07643656,0.041564677,0.002832228,-0.020872373,-0.007916671,-0.010933259,-0.071853966,-0.08635163
0.097916484,-0.044872865,0.035048407,-0.00203618,-0.029929584,0.021982726,-0.09662463,-0.057708804,-0.049340814,0.07806909,0.02981499,0.11568177,0.04687695,-0.05514991,-0.051351488,0.10792064,0.05926353,-0.03098949,0.088642284,-0.027982697,0.022479212,-0.04445944,-0.08505415,0.062504955,-0.025252223,0.029027255,-0.10796748,-0.090196356,0.028175052,0.08384817,-0.050607603,0.115816794,0.002258853,0.06532078,-0.012933176,0.027186207,-0.043052666,-0.017389866,-0.08654902,-0.051205337,-0.11236653,0.04970979,0.046615794,-0.039586753,0.025636608,0.026619297,-0.09907983,0.04123968,0.04298961,0.045320444,0.040085174,-0.06257309,0.08015239,0.053434823,-0.012660873,0.08260287,-0.012105375,0.04296755,-0.03556374,0.015294096,-0.10503824,-0.039209824,-0.061716635,0.030692557,-0.115682624,0.046708472,0.07712761,0.049772672,0.02752034,0.064066194,-0.008711039,0.003272765,0.07213669,-0.08165867,-0.08123208,-0.059550658,0.06705153,-0.084329054,-0.025634864,0.06860607,0.056330316,-0.03443632,-0.016420515,-0.076215416,0.07185036,0.09523436,0.0902123,0.024461111,-0.06251174,0.014868722,0.015566267,0.096497215,-0.0718449,0.019527338,0.022926925,-0.008281767,-0.049446903,-0.003825273,0.03901996,0.000478703
0.097617105,0.000436221,0.003747268,-0.05257592,0.11114843,0.07267377,0.052142866,-0.04060058,0.11427148,0.025926458,0.014987993,-0.04026113,0.05015021,-0.06377394,0.024477458,0.04583122,0.002614814,0.02834748,-0.05681456,-0.0293438,0.07505755,-0.07644652,-0.113978915,-0.07146928,-0.08637243,0.038160626,0.02885247,0.064907186,0.028000092,0.07250785,-0.024965154,0.02130979,0.033942528,0.04859055,-0.047750372,-0.00738776,0.020640431,0.010915573,0.107284956,-0.02480519,-0.023550326,-0.07745609,-0.06673832,-0.062735885,0.040444937,-0.026375722,-0.1040742,-0.10188121,-0.053170152,-0.030766148,-0.042073917,-0.04681001,-0.092096664,-0.11258948,-0.03523744,-0.0497177,0.015508998,0.041392658,0.08125064,-0.001668446,0.04004964,0.002126786,-0.07824522,-0.019299837,0.020373432,-0.096217066,-0.080150895,0.043071456,-0.08494753,-0.08971733,-0.05326912,-0.10672277,0.05589535,-0.048364304,0.002307791,-0.014650553,0.03673501,-0.0915639,0.019580422,-0.02473306,-0.06275863,-0.016892495,0.003609506,-0.114293054,0.004074644,-0.059729446,0.012395306,-0.016469348,-0.03547727,0.026827674,-0.09104117,-0.07285574,-0.09679288,-0.0881955,-0.088668406,-0.010590903,0.00445674,-0.05736539,-0.04420718,0.10651787
0.022159163,0.11368455,0.034696985,0.08522797,0.002720923,-0.05521104,0.07738746,0.07961527,0.039929245,0.09354302,0.017083455,0.08062354,-0.042939827,0.018956158,-0.04703478,-0.051145915,-0.07669432,0.106185555,0.03720234,-0.030835323,-0.02229542,0.03436353,0.044491712,0.085360445,0.07764521,-0.017529624,0.034351524,-0.033530794,-0.08495144,-0.062890865,0.09557095,0.09585367,0.011767316,-0.02912867,0.10867954,0.06652938,0.10013969,0.054166038,0.10687803,0.049921412,-0.013803233,-0.058608968,-0.022954753,-0.089031756,0.11021327,0.030526565,0.07358931,-0.08824586,0.003099672,0.057925355,0.06600777,0.081421904,0.04028666,-0.098633386,-0.021161329,-0.10131637,-0.03529093,-0.06808586,-0.04072251,0.024273343,-0.06301668,0.08694741,-0.006842411,0.0412751,0.06030836,-0.057046164,0.01689761,-0.06449758,-0.05394618,0.0650377,-0.110305846,-0.0799053,-0.07661511,-0.007217494,0.03341754,-0.013464869,0.08807616,-0.07141399,0.061189324,-0.047255933,-0.023229983,0.024509938,-0.07696431,0.04414368,-0.024639498,-0.000392962,0.072715074,0.03492992,0.005800901,-0.000859697,-0.06379063,0.071477115,-0.006382823,0.026723545,0.06134927,-0.07653279,0.014903938,-0.038252328,-0.06950598,-0.046257738
-0.019605277,-0.070486054,-0.05725372,0.06290663,-0.028755791,0.07982818,0.003364247,-0.08681116,-0.09169334,-0.062425584,0.033752516,-0.07762333,-0.051273786,-0.048415646,-0.050053384,-0.019912118,-0.11616419,-0.069129296,0.060202934,0.016489346,0.05551927,0.090866305,0.025987731,0.07316976,-0.012495109,0.09480128,0.070595056,-0.050623596,-0.033747144,0.004013302,0.001111065,0.113434315,0.093247026,-0.046250872,0.035805993,-0.054753095,0.0869355,0.06010114,0.001218365,0.012157558,-0.050892077,-0.02154169,0.096765496,-0.05373082,0.08439159,0.053310923,-0.076848626,0.041674208,-0.051056,-0.090812616,-0.018476004,0.03269202,0.12501353,-0.041909967,-0.06523657,-0.090338156,0.11154052,0.07288703,-0.0348249,-0.044811804,-0.013401028,0.109208584,0.004395279,0.089956075,-0.001618893,-0.004158182,-0.028154377,-0.07354779,-0.052483566,0.005577066,0.014700095,0.09714556,-0.08920218,0.031389873,-0.013668098,0.1144864,0.05474709,0.059631165,0.08055159,0.11640387,-0.06452697,-0.049791444,-0.0862454,-0.051709767,0.017761538,-0.040313,-0.073962286,-0.07247919,0.11264899,-0.032319907,-0.048091043,0.1103587,-0.033137403,0.08497255,0.07852474,0.08138013,-0.030647445,-0.048760854,0.08474594,-0.010096379
-0.11012242,-0.058705587,0.07670227,0.08867157,-0.011325098,0.000603184,0.014511343,0.002326858,-0.049211297,0.07914504,-0.007440605,0.1026476,0.008128807,-0.024779253,-0.027869089,0.032359473,-0.09894589,-0.016649505,0.055146456,0.06680194,-0.047547445,0.07013267,0.001917206,0.051303986,0.0736076,-0.04140892,0.043849204,-0.055334326,-0.04454275,-0.019851912,-0.021472955,-0.075944014,-0.006896146,-0.091016404,0.03501032,-0.01731415,0.082269296,-0.044001743,0.05636268,-0.07374381,-0.007751865,-0.007825823,-0.019849528,-0.013620665,-0.043565027,0.051557016,0.09562136,0.0749994,0.038836725,0.037005823,-0.061759144,-0.023092343,-0.039074454,-0.07989687,-0.055536177,0.01957091,0.014445965,0.036335614,-0.02036241,0.043766696,-0.004139795,0.09185672,0.091196105,-0.009318477,-0.06255614,0.07385049,0.039305516,0.053026546,0.046707664,-0.010162827,0.06725992,0.032744415,0.058195904,-0.012523665,-0.006270559,-0.04973922,0.012201384,-0.03139881,0.058713354,0.039965466,0.047105126,-0.00488083,0.07070771,0.008962725,-0.078413345,-0.10108644,0.041755438,0.02040547,0.03596486,0.015248845,-0.057635855,-0.04773316,0.0746731,-0.007743973,0.024320537,0.053801347,0.089664005,0.014280367,-0.052380543,-0.02036323
0.048107225,-0.06741223,0.000390022,-0.004799553,0.0647211,0.076827966,-0.016849395,-0.063733675,-0.044374198,-0.049336176,-0.04998185,-0.045922384,-0.013192901,0.014919655,0.050613634,-0.082317166,-0.042048603,0.07280533,0.028870512,-0.017712537,0.092172384,-0.025608689,-0.08945849,0.047204595,-0.05647786,0.07287637,-0.08170959,-0.052755658,0.00490033,0.072083205,-0.06551289,-0.034277357,-0.09299221,0.07221134,0.11030001,-0.08202258,-0.09679192,-0.055078857,0.030842222,0.10011223,-0.08072815,-0.07474652,-0.08081232,-0.059210774,-0.089735255,-0.065244555,-0.029172596,-0.049185377,-0.10787989,0.007597805,0.02467292,0.027982129,0.096657574,0.07235957,0.036424432,0.021061117,-0.030937102,0.037139025,0.09208688,0.008755715,0.018367283,0.09595933,-0.036265574,0.005778079,0.029999832,0.07012436,-0.03793839,0.040356703,-0.03751634,-0.04455174,0.008493288,0.029621625,0.005807719,0.11091532,0.006765403,0.12502879,-0.09283621,0.09517926,0.042114347,0.108068004,-0.031491954,0.014467419,-0.006597544,0.004390144,0.058780387,0.09255881,-0.03794768,0.06860506,0.05946403,-0.11336575,0.0863855,0.028533593,0.011273208,0.040583648,-0.01365245,0.045625336,0.07124372,0.08231086,-0.03543482,0.019383403
0.05242192,-0.060992397,0.02124191,0.022131108,-0.006217924,-0.089985915,0.028305601,-0.001556186,-0.06582417,-0.025192365,-0.047772087,-0.03044771,-0.025551643,-0.01878577,0.014802588,-0.030722367,0.010346625,-0.035949484,0.0087494,-0.07938907,0.019017516,-0.09078603,0.032758866,0.03671113,0.024365613,0.055753563,-0.06941276,0.032361306,-0.053791057,0.0906856,-0.09144959,-0.05335736,-0.081421725,-0.025189469,0.059829414,-0.0475814,-0.065323144,-0.020955319,-0.052388027,-0.055684354,0.03168763,-0.001562317,0.017581366,0.023759129,0.09404647,-0.028666744,-0.04201603,0.06345658,0.071680136,-0.070397146,-0.025536275,-0.05986299,-0.041680202,-0.018419027,-0.037902936,-0.05045381,0.08815179,0.09223998,0.048100412,0.06278566,-0.025307136,-0.042834472,0.042836845,0.032166038,-0.061574243,-0.045094196,0.043566868,-0.030249078,-0.07211812,-0.090498745,-0.07804508,-0.08711872,0.012143965,-0.0732141,0.059526484,-0.049186256,-0.0927875,0.018338278,0.024788802,-0.068722405,0.063621335,-0.015465037,0.028428065,-0.04485319,0.001084458,0.017831732,-0.031400092,-0.05436158,0.06812363,0.006660181,-0.055744115,-0.04289292,-0.04581891,-0.09162627,0.04310792,-0.006892005,-0.06113225,-0.017105319,-0.024215149,-0.007767542
0.016861727,-0.07830703,-0.06324753,-0.03713043,0.041485813,-0.01609795,0.0756755,-0.048615195,0.11588947,0.016424956,0.031234201,-0.10251226,0.003168429,-0.09455209,-0.1321586,-0.06703555,-0.09841277,-0.01996884,0.021394182,0.04212997,0.04073981,0.030821575,-0.10272937,-0.06859181,-0.047762956,0.064051926,-0.09465644,-0.022967799,-0.030936839,-0.027704665,0.038308352,-0.018196512,0.03384502,0.03890204,-0.083834775,-0.029407639,0.045137476,0.05554825,0.10953692,0.024224639,-0.08285548,0.06427128,0.056323525,-0.08434344,-0.02707526,0.07508844,0.004041758,-0.073160715,-0.036635827,-0.081756726,0.012740988,0.022981953,0.043360114,0.10248393,0.07908514,0.07566517,0.022636898,0.10471636,0.06594015,0.002624726,0.010797195,-0.061967548,-0.050280392,-0.011972519,-0.013540873,-0.08103767,-0.052212067,0.10672596,-0.007625174,-0.10746747,-0.046634223,-0.08433188,0.121161066,0.06371973,0.08319173,-0.050419375,-0.005157811,-0.09629335,-0.029561827,0.02027703,0.10729821,0.09280534,-0.07920485,0.026733201,-0.1043582,-0.07705999,-0.005771677,0.06618,-0.10153604,-0.003325325,0.058401458,-0.02551783,-0.098379366,0.030357148,-0.05392314,-0.08075497,0.06855449,0.014055327,-0.00053612,0.03294487
0.024816016,0.052264392,-0.013997282,0.001416154,-0.04473426,0.046988077,-0.002826035,-0.006675446,0.081001066,0.021354087,0.04747415,-0.072240174,-0.0793549,-0.014976949,0.027471201,0.05593325,-0.012403676,-0.048254997,-0.07224605,0.10351842,0.034016307,0.08192572,-0.07592547,0.03659615,0.012413458,0.0842406,0.06264759,-0.06393767,-0.08654491,-0.003583783,0.100010686,0.05040265,0.10565731,0.06607985,-0.05460296,0.10299706,0.012058133,-0.002180005,0.08789192,-0.065031186,0.07796945,0.05291886,0.08889957,0.04440858,-0.047349144,0.07978553,-0.026867833,-0.000106388,0.019883042,0.054470915,0.053504176,0.000803279,0.09117977,-0.042945225,-0.06365959,0.002603177,0.02529856,-0.032099195,0.10193322,-0.017851455,0.08061879,-0.025749668,-0.009776801,0.014989777,-0.023409784,0.032070212,-0.051216092,0.023229599,0.039135043,0.070403986,0.111151785,-0.029410938,-0.09693799,-0.013050473,0.079929665,0.03170345,-0.06772118,0.07690588,-0.020305647,0.001357692,0.06886015,-0.07907634,-0.052819643,0.04070375,0.06860528,0.009931888,0.1335037,0.009915428,0.019085206,-0.037525997,0.09403777,0.08522717,-0.006663006,0.056729447,0.010140384,-0.0331287,-0.051973097,-0.04211502,-0.027504345,-0.06732327
-0.0589029,0.024653306,0.05836516,0.020154793,-0.030477293,-0.017152525,0.003860271,-0.018586114,-0.003922586,0.060692,-0.06985242,-0.024668071,0.06378856,-0.06678534,0.036791306,0.05666681,-0.084313326,-0.12057887,-0.046181414,0.004340709,-0.10029646,-0.029424867,-0.018289417,-0.079982504,-0.04921326,-0.036076114,0.0533827,0.008795734,0.05001052,0.012459081,-0.04717003,-0.031140294,0.059152063,-0.11465363,-0.06033124,-0.08989605,-0.05020929,0.093894824,-0.017394744,0.009105281,-0.066445395,0.07862598,-0.06182037,0.09163389,0.056961488,0.055577204,0.017740209,-0.11069569,-0.00035276,0.082341924,0.075426675,-0.042886317,-0.016666064,-0.04099796,-0.038468562,0.09123574,0.050121255,-0.055634983,-0.064037025,-0.07558885,0.007030772,-0.078179546,0.014116791,0.002793502,-0.09857422,-0.061398853,-0.05053658,-0.07411472,0.07200012,0.063315324,0.024645576,0.07791109,0.003063282,0.069620326,0.08449063,0.002028392,-0.026146993,-0.08553262,-0.054685917,-0.07752359,-0.013457682,0.07309641,0.040369928,0.07370211,-0.006183007,-0.101823755,-0.064465076,-0.08076731,-0.07310178,0.08635831,0.017498128,0.03216227,-0.048361108,-0.03954033,-0.043992944,-0.052371282,-0.072029434,0.027349852,0.010773021,0.06689776
-0.06933828,0.060265526,-0.10109599,-0.08877238,0.12422916,-0.046403132,0.09488454,0.04935032,0.012185851,0.14208707,-0.10147036,0.030978989,0.026839511,0.000703893,-0.007329508,-0.010315229,-0.039190426,-0.08010203,-0.00848301,-0.016093055,0.08742145,0.031714015,0.027634887,0.007133427,0.08818464,0.016337374,0.04786944,0.09114021,0.064886175,-0.03617118,-0.04752959,-0.1284145,0.004664884,-0.110756464,0.000763695,0.07877215,0.077401936,-0.06235023,0.095708154,0.0487889,0.056248188,-0.007961895,0.05946492,-0.020073777,0.025699927,0.066558264,-0.012598764,0.121178344,-0.022766467,-0.043374494,-0.05721673,0.008802047,-0.046994332,-0.04775416,0.09226041,-0.052691143,-0.059311032,-0.10023777,0.045598283,0.041281853,0.04363543,0.04059074,0.052533858,0.09390439,0.003855129,0.053988554,0.0038174,0.11163444,-0.06604799,-0.06690089,0.050129205,0.05767992,0.030578976,0.029752964,0.05301175,-0.103011645,0.05111083,0.043299105,-0.1019286,0.04844433,0.00989266,-0.06831583,-0.003606746,-0.002001618,-0.009514476,-0.01543287,0.015138216,-0.006878217,0.019937813,0.033581264,0.059575498,0.048498966,0.024415107,0.09651243,-0.019181361,-0.09687738,0.026639128,0.005323692,0.09782224,-0.016820734
0.04787155,0.07613472,-0.09716785,-0.026357166,0.08566882,-0.036775775,-0.009472128,0.016828088,-0.019334953,0.004781802,0.057003167,-0.011049717,-0.056020487,0.09434711,-0.020300077,0.00947792,-0.008645738,0.09073387,0.02696882,-0.056483716,0.050979603,0.057172094,0.050356824,-0.00509336,0.10850094,-0.034624804,-0.07143614,0.082692,-0.027094472,-0.08666047,0.001124904,0.03813835,-0.023254478,-0.012819636,-0.079766974,0.028294211,0.08259206,-0.064863704,-0.046671342,0.066808976,0.028643323,-0.01642679,0.001652804,0.06346944,0.025695842,0.05254786,0.06733156,0.023583358,0.05379614,0.004807997,-0.06328993,0.004101675,0.053770345,-0.058604296,-0.002233441,0.052474324,-0.089947425,-0.036744874,-0.033689976,-0.036378346,-0.03439135,-0.06722932,-0.07398948,-0.051473368,0.036226287,0.028022965,-0.002290352,-0.023674767,-0.041545972,-0.06274336,-0.015003572,0.05018899,-0.063908316,-0.07058222,-0.083016634,-0.06866017,0.034016844,0.015785227,0.003346257,0.025572732,0.05389959,-0.03474829,-0.08178971,0.02004548,0.04459901,0.07550546,-0.045604017,-0.05926068,0.10222102,-0.07582272,-0.048936896,0.031353183,-0.07107703,-0.050143626,-0.013364558,-0.059219208,-0.097197324,-0.05790579,-0.0885772,-0.052799474
0.105213605,-0.041084796,0.022979653,0.022098597,-0.011608239,-0.016704904,-0.056838013,-0.029847637,-0.080895856,-0.038629264,-0.003798034,0.10903629,0.056711745,0.07705945,-0.01235202,0.044762023,-0.02025393,0.05867374,0.08130851,0.05763874,-0.045258254,-0.001554847,0.085096486,-0.09499097,0.061365914,0.06831208,-0.10606124,-0.09876973,-0.001415306,-0.073855184,0.05505833,0.044002768,-0.094599605,-0.005121505,-0.06425637,-0.06430358,-0.019703574,-0.07937491,0.04237025,0.08857955,0.077182725,0.12253111,0.08786529,-0.0039635,-0.020917377,-0.073724195,0.08268212,0.053921834,-0.10290672,0.059053075,-0.07764309,0.043596152,-0.03304506,0.07197446,-0.02576326,0.042796183,-0.08308791,0.09330166,0.001719797,-0.008824208,-0.10122084,0.0804026,-0.078058474,0.036906168,0.07298497,0.06577573,0.03502963,0.06459833,-0.039138336,0.122390285,-0.10280173,-0.015837302,0.07891635,0.013193169,-0.08356434,-0.01568842,-0.034817412,-0.010780622,0.08406123,0.06358129,0.06916058,-0.08908709,-0.117213696,0.089687906,-0.04997841,0.084835805,-0.04117303,-0.019008404,0.058835465,0.024643712,0.08032247,0.077944234,-0.05023521,0.057163298,0.004619981,-0.033102255,0.02914349,0.104438655,-0.047656465,0.06346141
-0.064025834,0.056590777,0.049104627,-0.05001523,-0.078694016,0.06317401,-0.06347875,-0.016074419,-0.0918681,0.043740075,-0.050866827,0.029315647,0.07484851,0.06486342,0.0632996,0.04353895,0.007528924,0.0339038,-0.061619878,-0.012636128,0.007381941,-0.06680548,0.081815004,-0.09689615,0.05993404,0.034879137,-0.018859368,0.0873091,0.08976514,0.045598242,0.073580034,0.026341952,0.019972375,0.061033245,0.04436582,0.081374034,-0.065618485,0.07326182,0.05397863,0.052489933,0.054447666,0.06689908,0.02913898,0.09569356,0.0981334,0.015355087,-0.042494755,-0.017430292,0.012913018,-0.041567758,-0.003777672,0.042103834,0.0817066,0.016452882,-0.015029602,0.05951049,-0.05062039,-0.032515667,0.12156508,-0.048619136,-0.107613094,-0.010248336,-0.07270723,-0.037576728,-0.090014786,0.00060106,0.021347461,-0.083308466,-0.093575455,0.040158868,-0.000374272,-0.02864459,0.031697612,0.108453274,-0.028367473,0.08643359,-0.023720494,0.08497718,0.050416507,0.010991097,0.011957621,-0.067624144,0.002120616,-0.002063152,-0.008630911,0.100266024,0.060048115,-0.0809116,-0.061474103,-0.002378068,0.11506242,-0.033658274,0.09574503,-0.019060971,-0.02030076,0.08090544,0.053775012,-0.07494027,-0.06624358,0.09061195
