rs11136000,rs1532278,rs2279590,rs569214,rs7341557,rs9331888,rs9331896,rs157580,rs157582,rs2075650,rs375972689,rs394819,rs405509,rs429358,rs439401,rs4420638,rs4803766,rs519113,rs56131196,rs584007,rs59007384,rs6859,rs71352238,rs7254776,rs7412,rs769449,rs769452,rs190982,rs3850651,rs6882046,rs10109834,rs2271920,rs28834970,rs10948363,rs9349407,rs9395288,rs2154481,rs4817090,rs75932628,rs9381040,rs9394766,rs10792830,rs10792832,rs17817600,rs3851179,rs471470,rs536841,rs561655,rs7113976,rs3818361,rs679515,rs10194375,rs1060743,rs12989701,rs13025765,rs17014873,rs4663099,rs4663105,rs6733839,rs744373,rs7561528,rs115550680,rs3764650,rs3795065,rs11218343,rs1562990,rs1582763,rs4938933,rs7108879,rs610932,rs7232,rs983392,rs3826656,rs3852865,rs3865444,rs1059768,rs6014724,rs7274581,rs11767557,rs11771145,rs12703526,rs7810606,rs2858331,rs6931277,rs9271192,rs35349669,rs6741388,rs17125944,rs1890078,rs165932,rs661,rs63749824,rs63750215,rs28936379,rs63750110,rs63750666,rs63750197,rs6759,rs1046240,rs1295645
-0.016260382,-0.10080858,-0.029056208,0.055872828,-0.0659438,0.032116555,-0.09290401,0.053433232,-0.012777169,-0.08363934,-0.047716282,-0.08744386,0.00830543,0.06820942,-0.027672453,-0.04085683,-0.07244583,0.016793502,0.006670893,0.0687482,-0.036652412,-0.059681963,0.083411045,-0.031431183,-0.020736499,0.05259154,-0.07548972,0.06476134,-0.07034188,-0.035763495,-0.0046223,0.027391449,0.06285372,-0.10188489,0.07030887,0.051813055,0.0905039,-0.019368822,0.035094675,-0.06520126,-0.0825218,-0.083667316,0.052388757,-0.09265622,-0.06798746,0.05138794,-0.062416222,-0.049227387,0.053411283,-0.08987457,-0.0779112,-0.003951752,0.066287436,0.014634144,-0.0317906,-0.078327715,0.05952663,0.06719009,-0.011207224,-0.016610181,-0.10171614,-0.06987643,-0.079544604,-0.02609052,-0.06378257,0.044638377,0.06687424,-0.061884616,0.026099961,-0.064733684,0.07675985,-0.05034924,0.072129376,0.06446824,-0.10219081,-0.060110334,0.09538132,0.09450142,-0.047039263,-0.044810526,-0.07661451,0.011131957,0.0841665,0.06348975,-0.0831975,0.006809239,-0.10550606,0.023217075,-0.004322865,0.0859598,-0.058088526,0.019909466,-0.064954616,-0.08048471,0.0672762,-0.019580951,-0.053841002,-0.071143575,0.06476183,-0.034275085
-0.06067159,-0.053477034,0.039654307,0.031040212,-0.010280361,-0.06672729,-0.06334143,0.001940833,-0.070814185,0.08929246,0.021973645,0.016238416,-0.05592078,0.002244627,0.047279533,0.06253287,0.05130389,0.031999506,-0.03235359,-0.08375155,0.04592224,-0.0921019,0.018190129,-0.047643624,0.08920931,0.07334304,0.049531423,-0.064820156,0.060562566,-0.024221603,0.025304839,0.01704783,0.040787723,0.035483796,-0.017692445,0.019878242,-0.023183936,-0.08929833,0.017900936,0.049268246,-0.039610893,0.002794782,-0.025771366,0.020226892,0.033366315,-0.061797433,-0.074157536,-0.064799406,0.07827709,0.03176759,-0.066772215,-0.052328628,0.07885976,0.07851375,-0.01255701,-0.023482649,-0.014948601,-0.08906741,0.08740916,-0.014392595,0.05660648,-0.015173044,0.02260452,-0.002645032,0.03133257,-0.02012968,0.0200007,-0.059982724,-0.036377605,-0.04700068,-0.09317169,0.047178056,-0.044510532,-0.08341104,0.06753209,-0.03170154,-0.022935838,-0.053764775,-0.043574598,-0.019972784,0.044790927,0.085241556,0.081069246,-0.05458268,-0.013764096,-0.066124484,0.102228224,0.11799676,0.03453493,-0.015186891,0.025380205,0.094007604,-0.08845094,-0.03248393,-0.01576653,0.032578588,0.046799,-0.065356486,-0.02949725,0.09886835
-0.033414092,-0.014007062,-0.08080601,-0.014629337,-0.05798567,-0.002327364,-0.014523909,0.07941112,0.053765733,0.08570614,0.013254647,0.050139133,0.052421786,-0.092588045,0.0630503,0.006045776,-0.05279099,0.06931734,-0.015976932,0.074311346,0.03176954,0.10012412,-0.049787086,0.060310956,-0.08304475,-0.09093536,-0.06183672,-0.097095355,0.007324329,0.038786486,-0.1036919,-0.06935492,-0.080263615,-0.06339795,0.043467723,0.042214468,-0.073192544,-0.105820894,0.073483266,0.030627228,-0.081051335,0.08573613,0.04894293,-0.097722255,0.031540364,0.0693279,-0.06943938,0.024446063,0.003801076,0.06873425,0.057425775,-0.026537687,0.0639073,-0.062756695,-0.045911662,0.031100923,0.003845802,-0.07269227,0.016134525,-0.055131897,-0.07929589,-0.011688316,-0.021944147,-0.0585352,0.016244622,0.09068134,0.09865072,-0.015241454,-0.027547853,0.04249629,0.062149704,-0.09181837,0.008641616,0.029849663,0.09010265,0.029183857,-0.021374634,0.05355065,-0.05094892,0.003803601,-0.020395033,-0.027349444,0.08987548,-0.071593896,0.010958975,-0.120041914,-0.033523537,0.084672056,-0.04966103,-0.10214418,0.069323935,-0.00499775,0.006783932,-0.044935036,-0.08289506,0.021249518,-0.04951391,0.042088024,0.021150911,-0.005764365
0.031902004,-0.05207963,0.09599661,-0.11451736,-0.05165194,0.07367822,0.08079686,-0.05432346,-0.06630152,0.10549469,0.0556717,-0.03943991,-0.07506674,-0.010930222,-0.05438516,0.04861435,-0.10235597,0.10561608,-0.008541061,0.082967125,-0.056661647,-0.06936456,0.043227363,-0.004588789,0.0765315,-0.076001935,-0.03321426,-0.002815945,0.097822696,-0.06303198,-0.08006463,0.042926654,0.044229332,0.014151779,0.00158845,-0.071645424,-0.025442075,0.03581648,0.02610428,0.058521483,0.031711347,0.10113967,-0.00272144,0.00185809,0.030875375,0.09804035,-0.009743599,-0.035225186,0.040326267,-0.086305484,-0.023738082,-0.07474086,0.07484295,-0.08322269,-0.011201588,-0.019376785,-0.03557303,0.002605869,-0.05863168,-0.076341644,-0.08468587,0.091524035,-0.056076836,-0.07442925,0.04350366,-0.100008346,0.034513634,-0.10144769,0.02006094,0.044724885,-0.0813239,-0.044601455,-0.057443723,-0.03461002,0.068123765,-0.09182595,0.07721031,-0.045815255,-0.09003612,-0.037117213,-0.012683055,0.009942598,0.037237428,0.057616282,-0.083129935,-0.029724535,0.054972697,-0.012913389,0.003931033,-0.041400604,0.05148856,0.09779824,0.070473544,0.074986145,-0.09559019,-0.024890276,-0.029363401,0.07686925,0.021219658,-0.024552263
0.08409826,-0.08802508,-0.09323048,0.0422343,-0.05467962,-0.09017952,-0.001640912,0.1001403,0.09633744,0.014826144,-0.006698649,-0.08533772,-0.06493853,-0.02941726,0.031610526,-0.07493263,-0.029146697,-0.09682596,0.09094398,-0.078089885,0.0334306,0.055165175,-0.06224485,0.003968711,0.08765517,0.014392462,0.078542,-0.04265288,-0.018043797,0.045408588,-0.014627026,-0.08283794,0.044781547,-0.079528265,-0.033336833,-0.05625752,0.0684406,-0.001167102,-0.02435702,-0.052071117,-0.007130668,-0.093656786,0.08422247,-0.067822926,-0.015058235,-0.04998332,0.088719614,-0.07244999,0.040576898,-0.05922481,0.001560255,-0.11208476,0.056217935,0.035085436,-0.056814965,0.023953881,0.037323967,-0.091402486,0.038207673,-0.061372627,-0.042217944,0.05435661,-0.025771102,-0.055382423,-0.022583492,-0.000858654,-0.064843684,-0.002134934,0.06689263,0.0318819,-0.060936365,-0.035203986,-0.013736343,-0.061213195,0.055225387,-0.036873627,-0.044075973,0.09293928,0.03833411,0.10606709,-0.02801757,-0.031819247,0.09016006,-0.0802664,-0.10169487,0.070986934,-0.064056695,0.005585397,-0.08149885,0.09032717,-0.02945198,-0.09374195,0.05915114,-0.03955887,-0.05654417,0.04169859,-0.0637436,-0.012816781,-0.09960833,0.026335064
-0.071165524,-0.035882868,0.051026985,-0.06464175,-0.045842692,-0.03855403,-0.091814265,0.007295488,-0.020102583,0.0885241,0.049903885,0.07096018,-0.08741803,-0.10229688,-0.012749033,-0.057956006,0.002677581,0.02308575,-0.07123288,-0.009435788,-0.08721606,-0.028511636,0.043478556,0.069853425,0.033933524,0.0832662,0.07767009,-0.08246226,-0.08575227,0.057533335,-0.072045535,-0.046729427,-0.03676869,0.07912896,-0.05085792,-0.114131875,0.0104177,0.05413152,0.05215516,-0.12954155,-0.06352118,-0.034746826,-0.09198105,-0.035135582,0.08556983,0.035780143,0.027449088,-0.07721528,0.0542091,0.061417475,-0.05321122,-0.02088355,-0.04016665,0.021953883,-0.04139059,0.09894586,0.06969995,-0.09439257,-0.011800616,0.051743086,0.03286779,-0.030398509,0.018731926,0.018174004,-0.10497791,-0.029881716,-0.101556584,0.000859017,-0.007196496,0.035588924,-0.03329169,0.09558989,-0.03480958,-0.011703396,0.03219004,-0.09108012,-0.029652564,-0.07113356,-0.06993005,-0.0466257,-0.016207317,0.052770432,-0.002941187,-0.056742005,-0.07513601,-0.054264367,0.051434185,0.0835886,0.08030794,-0.035758413,-0.03423552,-0.07377063,-0.08338226,0.04717955,0.006805342,-0.015488054,-0.002934146,-0.02436859,-0.08512991,-0.08116075
0.065361366,-0.087839566,0.018350689,0.026309557,-0.04281981,-0.006659332,-0.12987682,-0.02231766,-0.027030421,0.074079834,0.01267745,0.105095215,0.04438237,-0.065434545,-0.083180904,0.072680295,0.09854736,-0.030228034,0.05430415,-0.048652206,-0.008884175,-0.048483983,-0.07441599,0.040202275,-0.053860273,0.04919274,-0.12106341,-0.10339314,0.022088088,0.06400606,-0.099578984,0.052309323,0.002679325,0.031810597,-0.019553177,-0.013776945,-0.05472672,-0.016834168,-0.09378764,-0.08807863,-0.09523732,0.00552088,0.031274777,-0.067293525,0.03389477,-0.005340711,-0.110300556,0.019965628,0.050612416,0.05534584,0.03151925,-0.054518137,0.027941192,0.068273,-0.02031705,0.07358842,0.011773401,0.035684537,-0.038040657,0.038272027,-0.11472932,-0.0470426,-0.037259076,-0.007115567,-0.12351749,0.04930943,0.044096094,0.06907892,0.037172142,0.017651368,-0.009922778,-0.00376175,0.08863546,-0.083468035,-0.09819647,-0.08707554,0.06786185,-0.08949118,-0.062662445,0.08138516,0.043358568,-0.03176653,0.024905218,-0.10916911,0.05395768,0.058882017,0.06678396,0.045974024,-0.07329364,0.010223343,-0.006642791,0.07417821,-0.096874826,0.001978032,-0.00217554,-0.030388772,-0.072039835,-0.03709068,0.017204832,0.006088452
0.09793719,-0.008475343,0.021211961,-0.027655784,0.086515665,0.070024505,0.054174103,-0.033250812,0.103580154,0.010352834,0.026000846,-0.05393141,0.06057027,-0.08103561,-0.001664078,0.02887151,0.009287916,0.00867156,-0.040375717,-0.065690815,0.092037596,-0.04268518,-0.09423588,-0.104849316,-0.10499288,0.04472114,0.045933276,0.079592645,0.035331383,0.07667818,-0.026944032,0.001831299,0.071947925,0.046691813,-0.06898113,-0.054240007,0.013707927,-0.024488917,0.08528837,-0.0585457,-0.025286457,-0.0658429,-0.037274897,-0.07390369,0.05739567,-0.037489876,-0.092209846,-0.0990122,-0.08892611,-0.025354385,-0.06670176,-0.10081005,-0.08337661,-0.081426986,-0.020036234,-0.05868195,0.030400163,0.01947287,0.071409665,-0.004487069,0.029568527,-0.01999711,-0.08023067,-0.03220307,-0.013209978,-0.07914956,-0.08613603,0.045261867,-0.09503884,-0.092266545,-0.025458902,-0.06782278,0.0443303,-0.07100883,-0.020090023,-0.03081274,0.02915476,-0.08108821,0.008263493,-0.010887891,-0.06677892,0.015203913,-0.000793254,-0.10182203,0.006182749,-0.043940566,0.027459448,0.014295589,-0.026209913,0.019534426,-0.074221954,-0.055910252,-0.10021932,-0.0562906,-0.09910953,0.006257291,0.020192748,-0.12090025,-0.09794667,0.07900329
-0.000446814,0.08011973,-0.000954666,0.063154906,-0.015877517,-0.08229692,0.062372573,0.10007005,0.03432625,0.04658469,-0.009966689,0.07310407,-0.019825762,-0.012484877,-0.056429967,-0.11223838,-0.07311733,0.08032398,0.019543445,-0.049805302,-0.048276767,0.06752217,0.032978218,0.081481755,0.04996152,0.005485624,0.003190735,-0.014847064,-0.07246827,-0.036278445,0.093495466,0.068696454,0.005408609,-0.046533424,0.07584881,0.044605173,0.13348816,0.00812942,0.074701585,0.021320269,0.005256939,-0.010924572,-0.052674416,-0.09784133,0.08034384,0.017750716,0.09205014,-0.07888951,0.009682024,0.043214627,0.030176155,0.08342829,0.046186734,-0.08235726,-0.042990547,-0.07553501,-0.037396707,-0.10175778,-0.06972864,0.015615133,-0.06188796,0.05580792,-0.029014979,0.022232873,0.049536902,-0.027526082,0.007428496,-0.07820492,-0.07284093,0.046047073,-0.12264957,-0.0857998,-0.06298087,0.022395331,0.043167002,-0.004937811,0.06433441,-0.08299666,0.07999565,-0.037029352,-0.010463694,-0.011925655,-0.06732205,0.020463455,-0.029845158,-0.029336706,0.040661458,0.057283003,-0.003107974,-0.004480541,-0.091146074,0.044239104,-0.02947454,0.001074152,0.025020555,-0.10384345,-0.012608946,-0.053100914,-0.078467414,-0.045244873
-0.03583907,-0.094790675,-0.08409164,0.08019997,-0.035642155,0.0587389,-0.011387113,-0.08483502,-0.11368474,-0.05700378,0.000439736,-0.08567212,-0.043664012,-0.058325205,-0.044158787,-0.023461662,-0.06758283,-0.09957514,0.034107007,0.016302621,0.040313546,0.081504375,-0.021516953,0.039504994,-0.040716708,0.0913089,0.036285397,-0.036752507,-0.047202036,0.03408401,-0.027773937,0.049303632,0.085746564,-0.06622669,0.02939628,-0.06585467,0.09688434,0.066078864,-0.005834321,0.002621537,-0.059109885,-0.001837152,0.07459621,-0.09420387,0.06610568,0.024218637,-0.0778404,0.030340498,-0.020385768,-0.060013562,-0.025825059,0.042274654,0.066559926,-0.036375564,-0.09468425,-0.06766805,0.10113129,0.06553129,-0.074177004,-0.07178022,0.061513536,0.10141355,-0.010475674,0.05551079,-0.029069763,-0.029971663,-0.016768698,-0.08794325,-0.07083403,-0.001938277,-0.023135545,0.056490544,-0.061889384,0.04197121,0.003983846,0.07011944,0.06607105,0.047965515,0.051215593,0.089282624,-0.04748714,-0.06296765,-0.06373075,-0.079436265,-0.002168245,-0.053660303,-0.10334228,-0.07085871,0.09547026,-0.04228205,-0.075754315,0.082906716,-0.06288406,0.062166132,0.047624025,0.05391207,-0.05890704,-0.06785362,0.074373886,-0.009901282
-0.10516795,-0.06714201,0.07339565,0.08531601,-0.022291867,-0.023106722,-0.026653137,0.0642355,-0.033303317,0.027334863,-0.0303049,0.09446957,0.014367228,-0.029989218,-0.045248978,-0.021735325,-0.07137048,-0.022433294,0.03201052,0.03810363,-0.07493078,0.100763075,0.015924105,0.036903404,0.046993725,-0.020180203,0.025919052,-0.059408735,-0.053979013,-0.024512218,0.018947802,-0.09729561,0.004224723,-0.094849065,0.028701456,-0.049130972,0.08676484,-0.06667793,0.04889841,-0.09842342,-0.004927097,-0.034357093,-0.02819544,-0.01783554,-0.03932178,0.015706783,0.08647266,0.055305988,0.01761644,0.02494512,-0.07218369,-0.019204685,-0.06259212,-0.06273273,-0.07187191,-0.001467256,0.029972075,0.027565483,-0.025780134,0.029101893,-0.013373056,0.08388373,0.071878746,-0.045343596,-0.10184086,0.09014926,0.032711525,0.038862642,0.04323657,-0.039508358,0.05501832,0.030736158,0.06404562,-0.02003646,-0.021145782,-0.024156496,-0.010658621,-0.03915348,0.055945072,0.034785714,0.051719625,0.006249179,0.086116485,-0.013660357,-0.099067874,-0.11792674,0.02367265,0.04035426,0.021973629,-0.00201179,-0.07544145,-0.065580465,0.07683701,-0.019228226,0.018615576,0.035917606,0.07138283,-0.027701212,-0.08786113,-0.010604506
0.055043384,-0.082864255,-0.026754059,0.045650132,0.04767058,0.039165635,-0.04011853,-0.020830505,-0.06280231,-0.053403046,-0.081679024,-0.0631936,-0.018927047,-0.01618738,0.01333542,-0.09823149,-0.02991917,0.014188766,-0.011614774,-0.03885433,0.06026046,0.000222219,-0.10427911,0.01856981,-0.09787368,0.054166075,-0.109818146,-0.062177505,-0.014502207,0.06180322,-0.057509195,-0.052911263,-0.102118,0.038284414,0.07394571,-0.12244049,-0.0743894,-0.075532965,-0.006351552,0.06030278,-0.06665097,-0.10502467,-0.11196455,-0.079870224,-0.059994567,-0.078140505,-0.023256069,-0.0738776,-0.10863211,0.05014847,-0.012898576,0.04109452,0.08008184,0.10997944,0.006164795,0.025187546,-0.058930732,0.000174537,0.062596045,0.023131372,0.025374305,0.057868842,0.000606521,-0.026886657,0.002738438,0.05536096,-0.051466372,0.02904562,-0.05066175,-0.030994818,0.005426583,0.023188585,0.028078543,0.11107469,0.005378571,0.10174312,-0.100514986,0.075567886,0.0445769,0.09252138,-0.018240843,-0.007031266,-0.007958403,-0.0169953,0.041499563,0.05547372,-0.052772216,0.05701034,0.047566745,-0.10528948,0.05486068,-0.003067169,0.000659298,0.014787658,-0.054484166,0.013996267,0.03906804,0.07865589,-0.031419814,-0.002412755
0.060303297,-0.045540057,0.012261165,-0.006906072,0.013110396,-0.069656655,0.049070615,-0.008237721,-0.052596953,-0.034557406,-0.046729863,-0.009559498,-0.03063993,-0.007442354,-0.008791896,-0.035544403,0.001422291,-0.0410756,0.009498928,-0.06411722,0.021101728,-0.10281668,0.030134015,0.06421998,0.051621567,0.06974321,-0.067136,0.02150804,-0.03949132,0.08578813,-0.08385502,-0.046249434,-0.06934402,-0.037950847,0.074494176,-0.027978137,-0.06554188,-0.006435627,-0.0375707,-0.026763417,0.021154689,0.02404246,0.006415995,0.008062066,0.08556439,-0.003045037,-0.021552874,0.08352163,0.07483778,-0.059980407,-0.007652042,-0.022237724,-0.02973533,-0.040509034,-0.028359419,-0.062127996,0.0895708,0.10750956,0.05030059,0.06642354,-0.022944156,-0.028329583,0.049846124,0.050454196,-0.052944593,-0.046921182,0.051030554,-0.009792594,-0.054487076,-0.08629123,-0.089248694,-0.09058547,0.013954365,-0.09248025,0.03029854,-0.07547748,-0.08080267,0.011475912,0.047661692,-0.06388653,0.06861861,-0.001594242,0.013330055,-0.04262686,0.004841358,0.006887274,-0.012947426,-0.03907264,0.10951576,-0.002794689,-0.050576966,-0.03799761,-0.023726687,-0.088384956,0.061509408,-0.001755255,-0.055654738,-0.004675727,-0.014997136,0.011277491
0.027466532,-0.071610086,-0.06955614,-0.049849547,0.04753116,-0.03086903,0.06607581,-0.06593496,0.096262336,0.021908583,0.022727862,-0.09641669,0.016500423,-0.108155034,-0.08572243,-0.03375589,-0.078450926,-0.03427833,0.010231306,0.056905862,0.020830356,0.006862328,-0.10251964,-0.08212725,-0.05063886,0.056574244,-0.10692168,-0.057243228,-0.028555842,-0.023532575,0.09488558,0.045162436,0.026706297,0.050529025,-0.10829551,-0.044057492,0.04031667,0.062695846,0.0853594,0.000346199,-0.052354414,0.058213815,0.055078328,-0.08884743,0.007329486,0.063592166,-0.041673284,-0.0777295,-0.04921155,-0.06663483,-0.011623326,0.003352926,0.083850555,0.09931959,0.0649266,0.05513255,0.014774746,0.08062749,0.04945232,0.012143433,-0.006761571,-0.08542304,-0.047119334,0.000946813,-0.03493679,-0.046009455,-0.03325142,0.098124176,-0.017037747,-0.1038541,-0.0270323,-0.06245627,0.08088871,0.07048275,0.07715754,-0.01932549,-0.020029832,-0.08762718,-0.021805398,0.026116615,0.099611335,0.080575414,-0.06477064,0.021009574,-0.11631652,-0.08990832,-0.010838566,0.061952323,-0.08752293,0.00651819,0.0491073,-0.03506042,-0.106974065,0.022654947,-0.06592684,-0.09038529,0.059040304,0.01513823,0.000384903,0.043042377
0.044750605,0.03596786,-0.044785477,0.050348107,-0.07066003,0.014069978,-0.028730132,0.017317127,0.07458907,0.023276014,0.021493936,-0.0909181,-0.046351705,-0.017228913,-0.005432745,0.027385866,0.062265974,-0.08521852,-0.09349631,0.07003208,0.009690931,0.06345675,-0.096930444,0.015596754,-0.031439822,0.091624595,0.03474295,-0.073817104,-0.093463145,-0.006501265,0.111745745,-0.002543483,0.07588909,0.014864544,-0.056920815,0.07970774,0.006575617,-0.014969392,0.08461698,-0.10898211,0.09206919,0.048866015,0.060866244,0.010937486,-0.04847237,0.04576988,-0.007019682,-0.044540517,0.028939411,0.052284207,0.04689339,0.024627838,0.057191517,-0.01570465,-0.100546904,0.021375889,0.002513816,-0.035879087,0.058549397,0.002426393,0.09490996,-0.029506093,-0.012642774,-0.010202833,-0.0596171,0.014787515,-0.10783708,0.045646396,0.029527731,-0.010853922,0.06776424,-0.07213994,-0.07678367,0.003845257,0.07341426,0.002385177,-0.068611115,0.05067906,-0.05483129,0.020498427,0.07593459,-0.08627532,-0.023178866,0.008908819,0.036143195,-0.01570578,0.08952891,0.048128538,0.03999311,-0.060884856,0.06311439,0.05460227,-0.040087525,0.03595552,-0.013109041,-0.06394375,-0.08352542,-0.06275948,-0.03963141,-0.084825665
-0.07129673,0.020654242,0.08691338,-0.000732821,-0.035338096,0.011487553,0.021026582,-0.018576674,-0.002747616,0.07104229,-0.033794127,-0.029408284,0.0559508,-0.06618931,0.0647714,0.070708655,-0.0771173,-0.08133987,-0.010448949,0.005896896,-0.065074645,-0.021799823,-0.00725305,-0.07608834,-0.042365316,-0.03891795,0.084485486,-0.012703174,0.06783204,0.031736583,-0.002215571,4.63E-05,0.083578445,-0.083762184,-0.05856061,-0.074623734,-0.062759645,0.094478324,-0.015576558,-0.013188463,-0.033020154,0.061914578,-0.025372244,0.095191814,0.10019916,0.068993375,0.018970745,-0.12060566,-0.02067404,0.06934077,0.08108652,-0.056539245,0.03236504,-0.04312309,-0.006111069,0.07667098,0.06437603,-0.05379052,-0.03152469,-0.06410513,-0.045572102,-0.076822154,-0.028237144,0.014601716,-0.077968866,-0.052382115,-0.03796839,-0.09234588,0.07698248,0.0931667,0.05202647,0.12006715,-0.030555757,0.053438716,0.072220705,0.026811274,-0.030612478,-0.072176166,-0.031645827,-0.091397315,-0.00149051,0.09319863,0.004652045,0.10104073,0.013332498,-0.07988877,-0.03966985,-0.09467882,-0.07797776,0.078179486,0.049309514,0.06389731,-0.03206211,-0.007899439,-0.015922613,-0.020559026,-0.039976496,0.03731017,0.019204184,0.07080151
-0.058816858,0.061527085,-0.09707933,-0.09908298,0.10059196,-0.030795295,0.114678666,0.05914935,-0.001332218,0.098387316,-0.08533983,0.013800574,0.028728303,0.004093006,-0.009148986,-0.05216618,-0.09214959,-0.062070254,0.009528889,-0.04463952,0.093658164,0.036213353,0.03118342,0.023779506,0.0852047,-0.00626363,0.059701376,0.070128895,0.021241775,-0.05029277,-0.07665846,-0.08425513,0.015437209,-0.0902442,-0.001811233,0.06698129,0.028816378,-0.032261524,0.09318027,0.035830937,0.042261064,-0.018763188,0.07226664,-0.01146081,0.05557579,0.058554795,-0.001201681,0.06605757,-0.06415776,-0.04624349,-0.054295048,-0.001132895,-0.07590435,-0.033303887,0.09743014,-0.04588916,-0.06540141,-0.10345719,0.059971947,0.04257882,0.030783527,0.03770961,0.096979894,0.08109458,0.03906842,0.07416005,-0.019728497,0.090447016,-0.061421376,-0.052980784,0.07155876,0.058737893,0.054685034,0.034288302,0.0526182,-0.06487189,0.011244393,0.022992529,-0.06645398,0.026125608,-0.02045169,-0.069314815,-0.012093354,0.013400639,-0.009003905,0.012370237,0.004322336,-0.04275463,-0.004742287,0.018700011,0.06994591,0.059233036,0.038710378,0.09902998,-0.001964153,-0.08658334,0.037763588,-0.029491112,0.05784055,-0.040156044
0.082580686,0.09127072,-0.09615921,-0.022673635,0.06977487,-0.037536908,-0.00292847,0.02137753,-0.05329645,0.038676977,0.0654167,-0.028391002,-0.101302095,0.11242641,-0.051294535,0.029575625,-0.00333978,0.11160884,0.031254802,-0.07842349,0.061842497,0.020016246,0.05426112,0.014309554,0.104900025,-0.06581545,-0.06201854,0.07258858,-0.03954356,-0.082987584,0.002005217,0.03875565,-0.011367728,-0.008858231,-0.054997124,0.02934687,0.06912752,-0.07243933,-0.021664588,0.06023589,0.018912792,-0.032593377,-0.000794462,0.074473865,0.012742082,0.0598941,0.075302474,0.013284223,0.047302607,0.015578367,-0.036894232,0.007769679,0.054945383,-0.052165363,0.012073526,0.051131546,-0.073956266,-0.010956594,-0.01995089,-0.037914127,-0.029138645,-0.04248101,-0.04800286,-0.059351567,0.05211389,0.008413029,0.00973467,-0.050693035,-0.071741946,-0.017816639,-0.011259619,0.05343367,-0.061933063,-0.06409963,-0.088618554,-0.06373488,0.043062177,0.008552059,-0.019611295,0.013571881,0.023235679,-0.025898842,-0.09378912,0.0236151,0.06281661,0.086383514,-0.048297197,-0.082725994,0.08466478,-0.08500885,-0.040103186,0.038362283,-0.06798515,-0.039331567,-0.008394651,-0.050175365,-0.09039117,-0.05806867,-0.09018266,-0.064959064
0.08674689,-0.040403355,-0.010306554,0.06283738,-0.016621351,-0.031445023,-0.068691626,-0.009992836,-0.053298652,-0.07192259,-0.023371112,0.108245336,0.06931775,0.04915139,-0.048193283,0.002342937,-0.024583252,0.03162555,0.07198807,0.05099339,-0.054223716,0.045337103,0.0625905,-0.09377649,0.05714594,0.10094961,-0.113964796,-0.07594252,0.000686995,-0.09832479,0.093022086,0.01816049,-0.09839737,-0.020679062,-0.09026081,-0.08884795,-0.017018273,-0.064181276,0.01595221,0.100515984,0.05286038,0.08114364,0.06611947,-0.008789836,-0.011175704,-0.112124026,0.051655255,0.03247584,-0.0660744,0.089419566,-0.100140385,0.046317436,-0.030379828,0.077471174,-0.04513314,0.04719696,-0.0924329,0.06593772,-0.020415448,-0.028004102,-0.061722472,0.05299625,-0.09816803,0.03553686,0.06003663,0.034545586,0.035593864,0.081842504,-0.057202857,0.096173376,-0.11178534,-0.04014487,0.10060119,0.03502155,-0.046927463,-0.06780737,-0.029038081,0.006628994,0.03436969,0.0633703,0.065632835,-0.09262257,-0.0786848,0.06994491,-0.06942502,0.072089605,-0.068304546,-0.047635958,0.042122226,0.016277112,0.059298307,0.056575637,-0.06984244,0.034788612,-0.026954072,-0.05429964,0.00841009,0.08701071,-0.05516927,0.07349973
-0.08487016,0.04313817,0.01167385,-0.013313599,-0.08176716,0.025087794,-0.08768444,0.001450156,-0.05897952,0.03925764,-0.08825534,0.029480403,0.070741184,0.036372747,0.031838838,-0.003798147,0.062780485,-0.012316583,-0.104599796,-0.026505051,-0.03443686,-0.030091994,0.070412226,-0.09238696,0.046370585,0.06700624,-0.060895927,0.09853283,0.05194984,0.0353158,0.032701798,-0.028556118,-0.013446455,0.003810945,0.0262613,0.07438762,-0.047089066,0.08918059,0.035632525,0.06633123,0.044833,0.053394295,-0.010395919,0.075259216,0.09195213,-0.002834529,-0.043691892,-0.038860768,0.05447041,-0.00580739,-0.020320704,0.05546528,0.033421237,-0.000551598,-0.05482728,0.07636136,-0.090336755,-0.050523788,0.08240163,-0.03427794,-0.10120109,-0.029535394,-0.07643376,-0.04488628,-0.11065698,-0.025054809,0.009471874,-0.061297078,-0.08312162,0.007326548,-0.033895634,-0.07445695,0.041532017,0.09559921,-0.038133744,0.013407839,-0.009570668,0.046388753,0.003919439,-0.007002502,0.013838333,-0.10543442,0.010055215,-0.048421156,-0.06756844,0.076161034,0.01342304,-0.09136052,-0.081991196,-0.009641483,0.076056495,-0.0724881,0.06733861,-0.05457286,-0.050148726,0.041860484,0.013961071,-0.10125872,-0.08244119,0.09462105
